Account_ID,Customer_ID,Account_Type,Branch_Code,Branch_City,Opening_Date,Current_Balance,Status
A000009751,C06505,Savings,BR1005,Pune,2024-12-01,166355,Inactive
A000009752,C06506,Current,BR1019,Bengaluru,2023-05-17,1486211,Active
A000009753,C06506,Savings,BR1013,Delhi,2022-12-19,763421,Active
A000009754,C06507,Current,BR1007,Hyderabad,2025-09-07,1246403,Active
A000009755,C06508,Current,BR1021,Mumbai,2026-07-12,1291309,Active
A000009756,C06509,Savings,BR1014,Kolkata,2026-07-24,619533,Active
A000009757,C06510,Savings,BR1012,Hyderabad,2025-03-19,345047,Inactive
A000009758,C06510,Current,BR1024,Ahmedabad,2024-09-09,2207067,Active
A000009759,C06511,Savings,BR1030,Chennai,2020-09-23,939962,Active
A000009760,C06512,Savings,BR1030,Mumbai,2023-03-17,1093006,Active
A000009761,C06512,Current,BR1027,Bengaluru,2022-05-01,1174887,Active
A000009762,C06513,Savings,BR1020,Delhi,2026-06-01,734357,Active
A000009763,C06513,Current,BR1023,Delhi,2026-04-20,2775350,Active
A000009764,C06514,Current,BR1030,Jaipur,2026-01-20,3704881,Active
A000009765,C06514,Savings,BR1016,Lucknow,2025-09-07,93410,Active
A000009766,C06515,Savings,BR1016,Pune,2025-04-21,557116,Active
A000009767,C06516,Savings,BR1004,Pune,2019-10-01,567977,Active
A000009768,C06516,Current,BR1022,Pune,2021-12-14,2087263,Active
A000009769,C06517,Current,BR1018,Kolkata,2022-09-14,1294954,Active
A000009770,C06518,Savings,BR1004,Delhi,2021-05-12,260229,Active
A000009771,C06519,Savings,BR1025,Mumbai,2026-05-24,624020,Active
A000009772,C06519,Current,BR1014,Jaipur,2026-06-15,763563,Active
A000009773,C06520,Savings,BR1007,Pune,2025-01-03,757905,Active
A000009774,C06520,Current,BR1016,Chennai,2023-05-30,4235962,Active
A000009775,C06521,Current,BR1012,Hyderabad,2026-03-16,3843786,Active
A000009776,C06521,Savings,BR1012,Bengaluru,2025-01-27,727431,Active
A000009777,C06522,Savings,BR1016,Chennai,2025-08-01,814163,Active
A000009778,C06522,Current,BR1013,Delhi,2026-02-03,1901079,Active
A000009779,C06523,Current,BR1015,Ahmedabad,2024-02-21,4731636,Active
A000009780,C06523,Savings,BR1007,Bengaluru,2023-10-06,177954,Active
A000009781,C06524,Savings,BR1029,Ahmedabad,2024-10-24,729004,Inactive
A000009782,C06524,Current,BR1008,Chennai,2024-12-14,532882,Inactive
A000009783,C06525,Savings,BR1007,Chennai,2021-09-27,983658,Active
A000009784,C06525,Current,BR1009,Ahmedabad,2020-09-01,4183569,Active
A000009785,C06526,Savings,BR1027,Hyderabad,2026-03-30,460645,Inactive
A000009786,C06527,Savings,BR1027,Mumbai,2025-08-25,865464,Active
A000009787,C06528,Savings,BR1030,Jaipur,2023-09-03,360119,Inactive
A000009788,C06528,Current,BR1021,Ahmedabad,2026-04-06,1956076,Active
A000009789,C06529,Savings,BR1009,Kolkata,2020-02-10,930496,Active
A000009790,C06529,Current,BR1025,Kolkata,2021-05-30,4752195,Active
A000009791,C06530,Savings,BR1009,Delhi,2023-06-17,265718,Active
A000009792,C06530,Current,BR1001,Chennai,2020-11-19,828753,Active
A000009793,C06531,Savings,BR1022,Delhi,2024-08-31,703529,Active
A000009794,C06532,Savings,BR1003,Bengaluru,2024-06-26,1157298,Active
A000009795,C06533,Current,BR1020,Delhi,2024-09-13,3731806,Active
A000009796,C06533,Savings,BR1013,Delhi,2024-07-22,564383,Active
A000009797,C06534,Current,BR1011,Jaipur,2025-12-19,4599630,Active
A000009798,C06535,Savings,BR1020,Bengaluru,2024-12-29,974222,Active
A000009799,C06535,Current,BR1006,Pune,2024-01-01,709767,Active
A000009800,C06536,Savings,BR1017,Kolkata,2024-12-27,1193330,Active
A000009801,C06536,Current,BR1029,Ahmedabad,2025-10-23,2205214,Active
A000009802,C06537,Savings,BR1029,Hyderabad,2024-03-30,355737,Active
A000009803,C06538,Savings,BR1024,Hyderabad,2024-11-30,1180896,Active
A000009804,C06538,Current,BR1030,Bengaluru,2024-11-01,4810906,Active
A000009805,C06539,Savings,BR1004,Chennai,2024-02-17,1275738,Active
A000009806,C06540,Savings,BR1017,Delhi,2026-05-26,912324,Active
A000009807,C06541,Savings,BR1012,Jaipur,2023-10-27,1321075,Active
A000009808,C06542,Savings,BR1020,Bengaluru,2025-04-18,1344584,Active
A000009809,C06542,Current,BR1012,Delhi,2026-02-23,752588,Active
A000009810,C06543,Savings,BR1003,Kolkata,2026-01-25,975615,Active
A000009811,C06543,Current,BR1004,Ahmedabad,2026-07-13,1724544,Active
A000009812,C06544,Savings,BR1005,Delhi,2024-02-27,678077,Closed
A000009813,C06544,Current,BR1004,Hyderabad,2025-07-16,4369258,Active
A000009814,C06545,Savings,BR1029,Jaipur,2024-02-26,242366,Active
A000009815,C06546,Savings,BR1016,Jaipur,2026-08-04,1456032,Active
A000009816,C06546,Current,BR1029,Bengaluru,2026-05-13,4002578,Active
A000009817,C06547,Savings,BR1004,Chennai,2023-08-27,949802,Active
A000009818,C06548,Current,BR1030,Chennai,2025-12-18,1175711,Active
A000009819,C06548,Savings,BR1027,Ahmedabad,2025-07-13,620498,Active
A000009820,C06549,Savings,BR1025,Hyderabad,2025-08-06,801307,Active
A000009821,C06549,Current,BR1021,Delhi,2025-09-14,3845817,Active
A000009822,C06550,Current,BR1015,Ahmedabad,2025-10-17,571302,Active
A000009823,C06550,Savings,BR1025,Ahmedabad,2025-11-29,1126983,Active
A000009824,C06551,Savings,BR1001,Bengaluru,2026-04-11,825098,Active
A000009825,C06551,Current,BR1026,Jaipur,2025-10-31,4799591,Active
A000009826,C06552,Savings,BR1006,Lucknow,2024-07-26,41646,Active
A000009827,C06552,Current,BR1017,Bengaluru,2026-08-02,1427355,Active
A000009828,C06553,Savings,BR1011,Chennai,2024-05-16,1478196,Active
A000009829,C06554,Savings,BR1017,Chennai,2026-07-19,1020983,Inactive
A000009830,C06554,Current,BR1030,Jaipur,2026-08-01,4176741,Active
A000009831,C06555,Savings,BR1003,Mumbai,2024-06-15,300129,Active
A000009832,C06555,Current,BR1026,Hyderabad,2026-08-03,2156285,Active
A000009833,C06556,Current,BR1004,Hyderabad,2023-05-23,3571327,Active
A000009834,C06557,Savings,BR1020,Pune,2025-11-25,1380351,Active
A000009835,C06557,Current,BR1019,Chennai,2025-12-11,2627473,Active
A000009836,C06558,Savings,BR1016,Kolkata,2023-12-12,580907,Active
A000009837,C06558,Current,BR1019,Lucknow,2021-02-15,996554,Active
A000009838,C06559,Savings,BR1023,Hyderabad,2026-06-14,276628,Active
A000009839,C06559,Current,BR1019,Jaipur,2021-08-25,3965781,Active
A000009840,C06560,Savings,BR1013,Ahmedabad,2024-04-18,328551,Active
A000009841,C06561,Savings,BR1004,Ahmedabad,2025-10-15,502858,Active
A000009842,C06561,Current,BR1030,Kolkata,2024-06-19,4655160,Active
A000009843,C06562,Savings,BR1003,Mumbai,2021-05-23,917297,Active
A000009844,C06562,Current,BR1023,Mumbai,2026-06-26,1095388,Active
A000009845,C06563,Savings,BR1003,Hyderabad,2023-09-18,803914,Active
A000009846,C06564,Current,BR1017,Bengaluru,2024-07-04,3609782,Active
A000009847,C06565,Savings,BR1003,Pune,2025-04-20,22217,Inactive
A000009848,C06566,Savings,BR1022,Ahmedabad,2024-01-15,696932,Active
A000009849,C06566,Current,BR1020,Pune,2023-12-06,1246118,Active
A000009850,C06567,Savings,BR1024,Bengaluru,2026-05-07,521732,Active
A000009851,C06567,Current,BR1028,Hyderabad,2026-07-04,3519731,Active
A000009852,C06568,Current,BR1016,Ahmedabad,2025-07-11,1636125,Active
A000009853,C06569,Savings,BR1018,Jaipur,2023-11-07,1246058,Active
A000009854,C06570,Savings,BR1010,Jaipur,2025-09-18,1492599,Active
A000009855,C06570,Current,BR1030,Jaipur,2025-11-20,2344839,Active
A000009856,C06571,Savings,BR1013,Lucknow,2024-11-24,1251305,Active
A000009857,C06571,Current,BR1029,Jaipur,2025-11-16,873932,Active
A000009858,C06572,Savings,BR1006,Delhi,2024-10-20,602876,Active
A000009859,C06573,Savings,BR1019,Mumbai,2024-05-15,1195340,Active
A000009860,C06573,Current,BR1011,Mumbai,2019-04-19,1803064,Active
A000009861,C06574,Savings,BR1027,Bengaluru,2026-02-08,1102043,Active
A000009862,C06575,Savings,BR1017,Chennai,2024-11-09,1247810,Active
A000009863,C06576,Savings,BR1015,Mumbai,2022-03-24,1014665,Active
A000009864,C06577,Savings,BR1025,Bengaluru,2025-06-16,617691,Active
A000009865,C06577,Current,BR1028,Hyderabad,2025-03-16,3442588,Inactive
A000009866,C06578,Savings,BR1028,Hyderabad,2026-03-22,915970,Active
A000009867,C06579,Savings,BR1017,Bengaluru,2022-01-13,370231,Active
A000009868,C06580,Savings,BR1014,Mumbai,2023-04-11,876958,Active
A000009869,C06581,Savings,BR1007,Pune,2026-04-22,1456549,Active
A000009870,C06581,Current,BR1021,Mumbai,2022-07-17,4087744,Active
A000009871,C06582,Savings,BR1015,Pune,2021-10-21,609085,Active
A000009872,C06583,Savings,BR1029,Kolkata,2026-02-26,407915,Active
A000009873,C06583,Current,BR1002,Pune,2025-08-14,4745866,Active
A000009874,C06584,Current,BR1016,Lucknow,2021-07-15,4571416,Active
A000009875,C06584,Savings,BR1002,Chennai,2020-12-03,109883,Active
A000009876,C06585,Current,BR1020,Ahmedabad,2026-06-24,3474874,Active
A000009877,C06586,Savings,BR1015,Chennai,2023-08-17,1112506,Inactive
A000009878,C06587,Savings,BR1004,Pune,2024-04-23,1346867,Active
A000009879,C06587,Current,BR1005,Jaipur,2025-12-11,4782981,Active
A000009880,C06588,Savings,BR1026,Jaipur,2021-10-13,165972,Inactive
A000009881,C06589,Current,BR1018,Mumbai,2022-05-26,570389,Active
A000009882,C06589,Savings,BR1028,Ahmedabad,2022-08-11,229902,Active
A000009883,C06590,Savings,BR1005,Jaipur,2021-06-01,247544,Inactive
A000009884,C06591,Savings,BR1017,Chennai,2021-12-09,1153322,Active
A000009885,C06592,Savings,BR1030,Mumbai,2026-03-27,894985,Active
A000009886,C06592,Current,BR1028,Ahmedabad,2026-02-25,898525,Inactive
A000009887,C06593,Savings,BR1024,Delhi,2025-04-18,175095,Active
A000009888,C06593,Current,BR1008,Pune,2024-12-01,678305,Active
A000009889,C06594,Savings,BR1030,Mumbai,2024-05-23,817995,Active
A000009890,C06594,Current,BR1008,Jaipur,2022-02-02,3026074,Active
A000009891,C06595,Current,BR1009,Jaipur,2023-12-30,1052223,Active
A000009892,C06595,Savings,BR1001,Ahmedabad,2022-02-25,1134687,Active
A000009893,C06596,Savings,BR1001,Chennai,2020-02-27,863638,Active
A000009894,C06597,Savings,BR1010,Kolkata,2022-12-12,832994,Active
A000009895,C06597,Current,BR1027,Chennai,2022-11-13,3979605,Inactive
A000009896,C06598,Current,BR1030,Chennai,2019-12-19,1512285,Active
A000009897,C06599,Savings,BR1009,Pune,2021-09-24,1465144,Active
A000009898,C06599,Current,BR1015,Chennai,2022-12-08,134827,Active
A000009899,C06600,Savings,BR1020,Delhi,2025-09-26,113237,Active
A000009900,C06601,Savings,BR1018,Lucknow,2023-09-21,591005,Active
A000009901,C06601,Current,BR1015,Delhi,2024-04-07,2238857,Inactive
A000009902,C06602,Current,BR1018,Jaipur,2026-06-05,648892,Active
A000009903,C06602,Savings,BR1009,Kolkata,2019-08-02,1488348,Active
A000009904,C06603,Savings,BR1013,Chennai,2026-01-24,435549,Active
A000009905,C06604,Current,BR1010,Lucknow,2026-08-03,2205505,Active
A000009906,C06605,Savings,BR1026,Mumbai,2023-07-03,186685,Inactive
A000009907,C06605,Current,BR1009,Jaipur,2022-08-25,756790,Active
A000009908,C06606,Savings,BR1014,Pune,2022-10-26,203580,Active
A000009909,C06607,Savings,BR1019,Chennai,2023-08-15,906547,Inactive
A000009910,C06607,Current,BR1022,Delhi,2021-02-14,1736258,Active
A000009911,C06608,Savings,BR1029,Lucknow,2020-07-23,836008,Active
A000009912,C06609,Current,BR1030,Lucknow,2021-01-20,4140983,Active
A000009913,C06610,Savings,BR1030,Lucknow,2026-01-11,488352,Active
A000009914,C06610,Current,BR1015,Mumbai,2026-02-09,3148686,Active
A000009915,C06611,Savings,BR1004,Mumbai,2025-05-05,538564,Active
A000009916,C06611,Current,BR1017,Ahmedabad,2023-01-18,546806,Active
A000009917,C06612,Savings,BR1022,Pune,2021-12-08,751421,Active
A000009918,C06613,Savings,BR1006,Pune,2022-01-15,82540,Active
A000009919,C06614,Savings,BR1005,Hyderabad,2026-05-06,157094,Active
A000009920,C06615,Savings,BR1004,Kolkata,2023-06-27,1146056,Active
A000009921,C06615,Current,BR1030,Lucknow,2023-08-29,2308305,Active
A000009922,C06616,Savings,BR1015,Chennai,2023-01-22,1181535,Active
A000009923,C06616,Current,BR1017,Delhi,2022-07-16,211262,Active
A000009924,C06617,Current,BR1008,Pune,2026-05-10,3305316,Active
A000009925,C06618,Savings,BR1005,Pune,2025-07-11,1156206,Active
A000009926,C06619,Savings,BR1002,Pune,2022-07-23,542847,Active
A000009927,C06619,Current,BR1024,Kolkata,2025-01-01,4937677,Inactive
A000009928,C06620,Current,BR1027,Chennai,2019-08-25,3792212,Active
A000009929,C06621,Savings,BR1029,Delhi,2025-09-29,1179593,Active
A000009930,C06622,Savings,BR1021,Jaipur,2024-01-12,881990,Active
A000009931,C06622,Current,BR1007,Hyderabad,2026-07-28,3803867,Active
A000009932,C06623,Savings,BR1017,Chennai,2024-03-11,202410,Active
A000009933,C06623,Current,BR1018,Kolkata,2025-02-18,4609881,Active
A000009934,C06624,Savings,BR1005,Chennai,2024-11-17,764118,Active
A000009935,C06625,Savings,BR1020,Pune,2025-06-28,80059,Active
A000009936,C06625,Current,BR1007,Mumbai,2025-10-30,4792810,Active
A000009937,C06626,Savings,BR1022,Jaipur,2025-10-22,104541,Active
A000009938,C06626,Current,BR1017,Hyderabad,2023-03-29,4028725,Active
A000009939,C06627,Savings,BR1003,Ahmedabad,2026-07-30,980672,Active
A000009940,C06627,Current,BR1027,Jaipur,2025-08-11,2872900,Active
A000009941,C06628,Savings,BR1029,Lucknow,2026-07-29,551775,Active
A000009942,C06629,Savings,BR1012,Delhi,2023-12-28,381258,Active
A000009943,C06630,Savings,BR1012,Mumbai,2021-06-16,1073102,Active
A000009944,C06631,Current,BR1018,Lucknow,2024-09-09,1189196,Active
A000009945,C06632,Savings,BR1018,Mumbai,2025-10-09,178605,Active
A000009946,C06632,Current,BR1024,Ahmedabad,2024-01-19,1570407,Active
A000009947,C06633,Savings,BR1026,Pune,2023-06-04,841552,Active
A000009948,C06633,Current,BR1003,Hyderabad,2026-06-18,55890,Active
A000009949,C06634,Savings,BR1017,Mumbai,2020-09-01,494177,Active
A000009950,C06634,Current,BR1030,Hyderabad,2024-01-28,1396731,Active
A000009951,C06635,Savings,BR1028,Bengaluru,2026-03-09,144745,Inactive
A000009952,C06636,Savings,BR1028,Ahmedabad,2023-08-15,47058,Inactive
A000009953,C06637,Savings,BR1011,Kolkata,2026-06-07,440315,Active
A000009954,C06637,Current,BR1019,Lucknow,2022-12-26,4485702,Active
A000009955,C06638,Savings,BR1012,Pune,2022-07-30,324580,Active
A000009956,C06638,Current,BR1011,Hyderabad,2025-08-26,2428902,Inactive
A000009957,C06639,Savings,BR1016,Lucknow,2025-07-30,987108,Active
A000009958,C06639,Current,BR1016,Lucknow,2026-04-09,4953959,Active
A000009959,C06640,Savings,BR1007,Kolkata,2024-03-27,314383,Active
A000009960,C06641,Current,BR1010,Jaipur,2026-06-17,4700156,Active
A000009961,C06642,Savings,BR1001,Kolkata,2026-05-13,25007,Active
A000009962,C06642,Current,BR1023,Chennai,2025-08-08,4780361,Active
A000009963,C06643,Savings,BR1022,Bengaluru,2026-04-17,745873,Active
A000009964,C06644,Savings,BR1007,Lucknow,2023-02-21,372067,Inactive
A000009965,C06645,Current,BR1030,Jaipur,2021-08-17,4852683,Active
A000009966,C06646,Savings,BR1019,Chennai,2025-11-16,691797,Active
A000009967,C06646,Current,BR1013,Bengaluru,2026-04-04,3541768,Active
A000009968,C06647,Savings,BR1015,Bengaluru,2025-05-07,1472354,Active
A000009969,C06648,Current,BR1015,Chennai,2026-03-02,4503267,Active
A000009970,C06649,Savings,BR1007,Kolkata,2025-09-24,1114188,Active
A000009971,C06650,Current,BR1024,Mumbai,2026-01-24,1048790,Active
A000009972,C06651,Savings,BR1020,Mumbai,2024-05-12,438249,Active
A000009973,C06651,Current,BR1026,Delhi,2024-07-04,2269640,Active
A000009974,C06652,Current,BR1010,Lucknow,2026-03-24,3934363,Inactive
A000009975,C06653,Savings,BR1028,Bengaluru,2026-05-08,300084,Active
A000009976,C06654,Savings,BR1002,Pune,2024-04-30,598627,Active
A000009977,C06654,Current,BR1027,Lucknow,2023-01-01,266117,Active
A000009978,C06655,Savings,BR1025,Mumbai,2025-11-11,1366724,Active
A000009979,C06655,Current,BR1008,Kolkata,2023-07-14,4922076,Active
A000009980,C06656,Savings,BR1018,Jaipur,2019-02-28,7701,Active
A000009981,C06656,Current,BR1030,Bengaluru,2019-07-10,3090325,Active
A000009982,C06657,Current,BR1027,Jaipur,2026-03-24,2401613,Active
A000009983,C06658,Savings,BR1005,Delhi,2025-08-21,551797,Active
A000009984,C06659,Current,BR1018,Ahmedabad,2025-04-14,4179874,Active
A000009985,C06659,Savings,BR1014,Mumbai,2025-05-07,1080745,Active
A000009986,C06660,Savings,BR1027,Chennai,2026-02-17,34992,Inactive
A000009987,C06660,Current,BR1017,Mumbai,2026-04-25,2356375,Active
A000009988,C06661,Savings,BR1008,Hyderabad,2023-06-28,1373381,Active
A000009989,C06662,Savings,BR1009,Pune,2023-07-14,759628,Active
A000009990,C06662,Current,BR1008,Kolkata,2025-12-21,2428251,Active
A000009991,C06663,Current,BR1026,Bengaluru,2026-07-13,2079973,Active
A000009992,C06664,Current,BR1012,Jaipur,2022-06-17,2478996,Closed
A000009993,C06665,Savings,BR1027,Jaipur,2023-08-17,393353,Active
A000009994,C06665,Current,BR1021,Pune,2023-07-09,1446182,Active
A000009995,C06666,Savings,BR1026,Hyderabad,2025-01-31,723396,Active
A000009996,C06667,Current,BR1018,Bengaluru,2025-04-11,2806469,Active
A000009997,C06667,Savings,BR1010,Delhi,2026-04-23,1271298,Active
A000009998,C06668,Savings,BR1011,Lucknow,2026-03-20,1005239,Active
A000009999,C06668,Current,BR1013,Ahmedabad,2026-03-10,213959,Inactive
A000010000,C06669,Savings,BR1010,Hyderabad,2023-11-26,110721,Active
A000010001,C06670,Savings,BR1007,Hyderabad,2026-05-24,380697,Active
A000010002,C06670,Current,BR1024,Chennai,2026-07-01,2284389,Active
A000010003,C06671,Savings,BR1029,Bengaluru,2026-07-09,1005545,Active
A000010004,C06672,Current,BR1026,Ahmedabad,2025-04-13,4663338,Active
A000010005,C06672,Savings,BR1018,Ahmedabad,2026-01-14,657395,Active
A000010006,C06673,Savings,BR1012,Kolkata,2026-07-27,847133,Active
A000010007,C06674,Savings,BR1030,Jaipur,2024-08-19,825087,Inactive
A000010008,C06674,Current,BR1016,Kolkata,2026-05-13,2118708,Active
A000010009,C06675,Current,BR1017,Lucknow,2023-06-03,3160956,Active
A000010010,C06676,Savings,BR1005,Hyderabad,2026-04-03,338381,Active
A000010011,C06677,Savings,BR1006,Lucknow,2024-07-15,653843,Active
A000010012,C06678,Savings,BR1023,Kolkata,2024-09-23,1121608,Active
A000010013,C06679,Savings,BR1022,Chennai,2026-06-23,737797,Active
A000010014,C06679,Current,BR1017,Chennai,2026-05-14,4733102,Active
A000010015,C06680,Current,BR1011,Mumbai,2022-11-14,4798001,Active
A000010016,C06681,Savings,BR1010,Ahmedabad,2020-08-03,220680,Active
A000010017,C06681,Current,BR1022,Delhi,2021-11-24,887851,Active
A000010018,C06682,Savings,BR1008,Delhi,2020-08-28,1193539,Active
A000010019,C06683,Current,BR1013,Delhi,2024-07-12,3985245,Active
A000010020,C06683,Savings,BR1030,Hyderabad,2024-06-15,1402332,Active
A000010021,C06684,Savings,BR1028,Mumbai,2026-07-11,1324081,Active
A000010022,C06685,Savings,BR1011,Delhi,2026-05-02,568631,Active
A000010023,C06685,Current,BR1005,Hyderabad,2021-08-23,2042011,Active
A000010024,C06686,Savings,BR1022,Hyderabad,2023-06-13,936771,Active
A000010025,C06687,Savings,BR1015,Bengaluru,2026-03-19,591039,Active
A000010026,C06687,Current,BR1021,Ahmedabad,2026-07-18,4576307,Closed
A000010027,C06688,Savings,BR1024,Mumbai,2026-03-22,49667,Active
A000010028,C06689,Savings,BR1011,Ahmedabad,2025-03-18,216319,Active
A000010029,C06689,Current,BR1011,Lucknow,2026-01-14,3021677,Active
A000010030,C06690,Current,BR1009,Kolkata,2026-07-28,2972032,Active
A000010031,C06690,Savings,BR1023,Delhi,2026-07-26,532697,Active
A000010032,C06691,Savings,BR1007,Pune,2024-09-02,1010855,Active
A000010033,C06691,Current,BR1027,Lucknow,2021-12-23,4918815,Inactive
A000010034,C06692,Savings,BR1006,Delhi,2024-01-10,543323,Active
A000010035,C06692,Current,BR1013,Chennai,2024-11-02,4530027,Active
A000010036,C06693,Current,BR1029,Lucknow,2025-03-01,542544,Active
A000010037,C06694,Savings,BR1003,Lucknow,2024-09-12,1244458,Active
A000010038,C06694,Current,BR1028,Hyderabad,2026-07-22,1227871,Active
A000010039,C06695,Savings,BR1025,Delhi,2023-06-09,190930,Active
A000010040,C06695,Current,BR1007,Mumbai,2021-12-08,2139832,Active
A000010041,C06696,Savings,BR1017,Bengaluru,2026-08-03,17692,Active
A000010042,C06696,Current,BR1008,Delhi,2026-08-01,851092,Active
A000010043,C06697,Savings,BR1003,Ahmedabad,2025-10-13,1117971,Active
A000010044,C06698,Savings,BR1026,Bengaluru,2024-04-08,160878,Active
